,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
43050,69772,no,43,0.9,Steigen Sagaspill,https://no.wikipedia.org/wiki/Steigen Sagaspill,,,,,,,,,
44626,72221,no,43,0.9,Charles Darwin,https://no.wikipedia.org/wiki/Charles Darwin,,,,,,,,,
58315,94107,no,43,0.9,Pink Floyd,https://no.wikipedia.org/wiki/Pink Floyd,,,,,,,,,
60767,98588,no,43,0.9,Jewish Defense League,https://no.wikipedia.org/wiki/Jewish Defense League,,,,,,,,,
92202,159998,no,43,0.9,Radioresepsjonen,https://no.wikipedia.org/wiki/Radioresepsjonen,,,,,,,,,
131830,240992,no,43,0.9,Feminisme,https://no.wikipedia.org/wiki/Feminisme,,,,,,,,,
142802,266185,no,43,0.9,Skien,https://no.wikipedia.org/wiki/Skien,,,,,,,,,
148956,283017,no,43,0.9,De forente nasjoner,https://no.wikipedia.org/wiki/De forente nasjoner,,,,,,,,,
229284,422042,no,43,0.9,Georgios Psychoundakis,https://no.wikipedia.org/wiki/Georgios Psychoundakis,,,,,,,,,
389961,739054,no,43,0.9,Nedkvitne-saken,https://no.wikipedia.org/wiki/Nedkvitne-saken,,,,,,,,,
422828,821405,no,43,0.9,Liste over kriger SSSR og RSFSR har deltatt i,https://no.wikipedia.org/wiki/Liste over kriger SSSR og RSFSR har deltatt i,,,,,,,,,
491516,1008108,no,43,0.9,Ballangen (fjord),https://no.wikipedia.org/wiki/Ballangen (fjord),,,,,,,,,
24170,38007,no,44,0.9,Amerikanske urfolk og stammefolk,https://no.wikipedia.org/wiki/Amerikanske urfolk og stammefolk,,,,,,,,,
27725,44162,no,44,0.9,Johannes Paul II,https://no.wikipedia.org/wiki/Johannes Paul II,,,,,,,,,
54995,88558,no,44,0.9,Mosjøen,https://no.wikipedia.org/wiki/Mosjøen,,,,,,,,,
61975,100772,no,44,0.9,Thor Heyerdahl,https://no.wikipedia.org/wiki/Thor Heyerdahl,,,,,,,,,
1617,3345,no,45,0.9,Riksmål,https://no.wikipedia.org/wiki/Riksmål,,,,,,,,,
41220,66884,no,45,0.9,Fødselsnummer,https://no.wikipedia.org/wiki/Fødselsnummer,,,,,,,,,
48182,77784,no,45,0.9,Liste over broer i Norge etter lengde,https://no.wikipedia.org/wiki/Liste over broer i Norge etter lengde,,,,,,,,,
56771,91538,no,45,0.9,Den Norske Frimurerorden,https://no.wikipedia.org/wiki/Den Norske Frimurerorden,,,,,,,,,
71520,117702,no,45,0.9,Ukraina,https://no.wikipedia.org/wiki/Ukraina,,,,,,,,,
108076,188294,no,45,0.9,Flat coated retriever,https://no.wikipedia.org/wiki/Flat coated retriever,,,,,,,,,
153294,290847,no,45,0.9,Pedofili,https://no.wikipedia.org/wiki/Pedofili,,,,,,,,,
168813,320952,no,45,0.9,Kjennemerke for motorkjøretøy i Norge,https://no.wikipedia.org/wiki/Kjennemerke for motorkjøretøy i Norge,,,,,,,,,
193558,361110,no,45,0.9,Liste over Norges største tettsteder,https://no.wikipedia.org/wiki/Liste over Norges største tettsteder,,,,,,,,,
303534,555519,no,45,0.9,Storbritannias politiske system,https://no.wikipedia.org/wiki/Storbritannias politiske system,,,,,,,,,
328870,601559,no,45,0.9,Staffordshire bull terrier,https://no.wikipedia.org/wiki/Staffordshire bull terrier,,,,,,,,,
396380,758342,no,45,0.9,Operasjon Chashme Naw,https://no.wikipedia.org/wiki/Operasjon Chashme Naw,,,,,,,,,
474824,956403,no,45,0.9,Eurabia,https://no.wikipedia.org/wiki/Eurabia,,,,,,,,,
