,page_id,lang,len,quantile,title,url,templating,index_box,heading,posts,unique_authors,depth,archive,exchanges,notes
307165,859968,cs,69,0.92,Chana Senešová,https://cs.wikipedia.org/wiki/Chana Senešová,,,,,,,,,
308663,864748,cs,69,0.92,Barvy života,https://cs.wikipedia.org/wiki/Barvy života,,,,,,,,,
6685,11839,cs,70,0.92,Michael Kerullarios,https://cs.wikipedia.org/wiki/Michael Kerullarios,,,,,,,,,
17104,30799,cs,70,0.92,Německo,https://cs.wikipedia.org/wiki/Německo,,,,,,,,,
23107,43724,cs,70,0.92,Holokaust,https://cs.wikipedia.org/wiki/Holokaust,,,,,,,,,
32284,74295,cs,70,0.92,Wikipedie/Archiv01,https://cs.wikipedia.org/wiki/Wikipedie/Archiv01,,,,,,,,,
118222,300263,cs,70,0.92,Sigmund Freud,https://cs.wikipedia.org/wiki/Sigmund Freud,,,,,,,,,
178868,474962,cs,70,0.92,TOP 09,https://cs.wikipedia.org/wiki/TOP 09,,,,,,,,,
182997,488565,cs,70,0.92,Saturnin,https://cs.wikipedia.org/wiki/Saturnin,,,,,,,,,
4742,8517,cs,71,0.93,Politická korektnost,https://cs.wikipedia.org/wiki/Politická korektnost,,,,,,,,,
83796,207226,cs,71,0.93,Anna Halman,https://cs.wikipedia.org/wiki/Anna Halman,,,,,,,,,
167930,443827,cs,72,0.93,Velikonoce,https://cs.wikipedia.org/wiki/Velikonoce,,,,,,,,,
7876,13790,cs,73,0.93,Julius Caesar,https://cs.wikipedia.org/wiki/Julius Caesar,,,,,,,,,
