lang,page_id,page_title,subheading_title,user_text,indentation_depth,subheading_line
pl,182.0,Ateizm/Archiwum 1,Co do NPOV,DvK,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Amariusz,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Darked,1.0,2.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Gwiezdny_kupiec,0.0,3.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Amariusz,2.0,4.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Amariusz,2.0,5.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Volrath,3.0,6.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,195.93.60.67,4.0,7.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,DvK,1.0,8.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,195.93.60.67,2.0,9.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,DvK,3.0,10.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,131.220.251.13,4.0,11.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,DvK,5.0,12.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,195.93.60.67,0.0,13.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Lukasz Lukomski,7.0,14.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,195.93.60.67,8.0,15.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Kenraiz,0.0,16.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,131.220.251.6,1.0,17.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,Kenraiz,2.0,18.0
pl,182.0,Ateizm/Archiwum 1,Wielka i ma\u0142a litera,78.51.255.69,1.0,19.0
pl,182.0,Ateizm/Archiwum 1,Dzieci ,Wookie90,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,"Spawa niepotrzebnej listy ""znanych ateistów"" ",Darked,1.0,1.0
pl,182.0,Ateizm/Archiwum 1,"Spawa niepotrzebnej listy ""znanych ateistów"" ",Gwiezdny_kupiec,1.0,2.0
pl,182.0,Ateizm/Archiwum 1,"Spawa niepotrzebnej listy ""znanych ateistów"" ",Gautamma,0.0,3.0
pl,182.0,Ateizm/Archiwum 1,"Spawa niepotrzebnej listy ""znanych ateistów"" ",Seba148,1.0,4.0
pl,182.0,Ateizm/Archiwum 1,"Spawa niepotrzebnej listy ""znanych ateistów"" ",Gautamma,2.0,5.0
pl,182.0,Ateizm/Archiwum 1,Aleksander Kwa\u015bniewski nie jest ateist\u0105! ,Mr pumpkin,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Aleksander Kwa\u015bniewski nie jest ateist\u0105! ,Wyklety,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,Nadmiar obiektywizmu?,Darked,1.0,1.0
pl,182.0,Ateizm/Archiwum 1,Nadmiar obiektywizmu?,DvK,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,A gdzie w tym wszystkim jest \u0141yszczy\u0144ski? ,Kenraiz,1.0,1.0
pl,182.0,Ateizm/Archiwum 1,Cytat,Marcin Robert,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,"Jakiś bóg, a nie konkretny Bóg.... ",Ineptus,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,"Jakiś bóg, a nie konkretny Bóg.... ",Ineptus,0.0,2.0
pl,182.0,Ateizm/Archiwum 1,"Jakiś bóg, a nie konkretny Bóg.... ",Ineptus,0.0,3.0
pl,182.0,Ateizm/Archiwum 1,"Jakiś bóg, a nie konkretny Bóg.... ",195.93.60.67,2.0,4.0
pl,182.0,Ateizm/Archiwum 1,"Jakiś bóg, a nie konkretny Bóg.... ",Ephenoir,0.0,5.0
pl,182.0,Ateizm/Archiwum 1,Poprawiona definicja ,Wookie90,0.0,1.0
pl,182.0,Ateizm/Archiwum 1,Poprawiona definicja ,Kenraiz,1.0,2.0
pl,182.0,Ateizm/Archiwum 1,Poprawiona definicja ,Wookie90,2.0,3.0
pl,182.0,Ateizm/Archiwum 1,Poprawiona definicja ,Kenraiz,3.0,4.0
